make,address,all,num3d,our,over,remove,internet,order,mail,receive,will,people,report,addresses,free,business,email,you,credit,your,font,num000,money,hp,hpl,george,num650,lab,labs,telnet,num857,data,num415,num85,technology,num1999,parts,pm,direct,cs,meeting,original,project,re,edu,table,conference,charSemicolon,charRoundbracket,charSquarebracket,charExclamation,charDollar,charHash,capitalAve,capitalLong,capitalTotal,type,
35,-0.342396492,0.361842875,-0.556700071,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,0.683339495,6.451056667,-0.628644267,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,0.212844028,-0.167874867,-0.108061177,-0.118158666,-0.290177664,-0.212971241,0.078077958,-0.299207413,-0.227870045,1.030783688,-0.16671333,-0.22521504,3.210884393,-0.143196457,-0.174901247,-0.145199366,1.079525547,-0.242103908,2.888282475,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.514250655,1.535951454,-0.32987644,-0.30832143,-0.103037206,-0.043036206,-0.113770022,-0.031812243,1
36,-0.342396492,-0.165053972,4.521225418,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,1.947585533,-0.167874867,-0.67434569,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,0.624990617,-0.155180808,1.561816174,-0.30832143,-0.103037206,-0.076096976,-0.236915585,-0.425975428,1
37,-0.342396492,-0.165053972,-0.556700071,-0.046894487,3.907400261,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,3.258874992,-0.321100514,-0.347838112,-0.936140605,-0.167874867,-0.67434569,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,1.632329136,1.098441535,-0.155180808,0.740407197,-0.30832143,-0.103037206,-0.033077004,-0.206129194,-0.419378554,1
38,-0.342396492,-0.165053972,0.395410959,-0.046894487,1.706698553,-0.35022811,0.934475151,-0.262533024,-0.323267223,-0.371324027,-0.296827265,0.497039522,-0.312021293,-0.174908156,-0.190093744,0.279915532,1.863311961,-0.347838112,0.432502855,-0.167874867,1.349288674,-0.118158666,1.080129532,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,0.17671109,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.214644996,-0.155180808,0.268403531,0.684024446,-0.103037206,0.007547717,0.132521104,-0.073042701,1
39,-0.342396492,0.206873214,0.395410959,-0.046894487,0.249477152,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,0.497039522,-0.312021293,-0.174908156,-0.190093744,0.279915532,-0.321100514,1.478482826,-0.113828073,-0.167874867,0.133442513,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.218343831,-0.155180808,0.850745716,-0.30832143,-0.103037206,-0.065917159,0.045292997,-0.160451274,1
40,-0.342396492,0.152633833,2.736017239,-0.046894487,0.145389909,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.152839779,-0.312021293,-0.174908156,-0.190093744,0.195148393,-0.321100514,1.214890113,0.235373139,-0.167874867,0.366618489,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,0.107519745,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.262729855,-0.155180808,0.58961122,-0.30832143,-0.103037206,-0.042248295,0.353156904,0.002821343,1
41,0.6400583,-0.165053972,-0.556700071,-0.046894487,0.442782032,3.009593239,-0.291762175,5.84610419,-0.323267223,-0.371324027,-0.296827265,-0.280494642,4.770430634,-0.174908156,-0.190093744,-0.30134485,-0.321100514,0.217003415,0.618368016,-0.167874867,-0.166355171,-0.118158666,0.566264334,1.165137752,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,0.385043422,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.325610055,-0.155180808,-0.076097846,0.533545768,-0.103037206,-0.096425095,-0.113770022,-0.09448254,1
42,-0.342396492,-0.165053972,-0.556700071,-0.046894487,3.907400261,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,3.258874992,-0.321100514,-0.347838112,-0.936140605,-0.167874867,-0.67434569,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,1.217495895,0.72485917,-0.155180808,0.49275852,-0.30832143,-0.103037206,-0.037552342,-0.206129194,-0.421027772,1
43,-0.342396492,-0.165053972,-0.556700071,-0.046894487,3.907400261,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,3.258874992,-0.321100514,-0.347838112,-0.936140605,-0.167874867,-0.67434569,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,1.299641091,0.798835876,-0.155180808,0.541797862,-0.30832143,-0.103037206,-0.037552342,-0.206129194,-0.421027772,1
44,-0.342396492,-0.165053972,0.534260484,-0.046894487,1.186262338,-0.35022811,0.168076822,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.419754492,2.744093592,-0.174908156,0.505307276,-0.30134485,0.512128987,0.348799771,0.838026843,-0.167874867,0.091803945,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,0.158937369,-0.155180808,0.192392551,-0.30832143,-0.103037206,-0.123182572,-0.247177715,-0.355059039,1
45,-0.342396492,-0.165053972,-0.556700071,-0.046894487,0.308955576,-0.35022811,0.37244971,1.033994058,-0.323267223,0.031929673,0.993209369,-0.025184916,-0.312021293,-0.174908156,-0.190093744,0.013504524,3.191975218,0.141691211,0.088933921,3.91242153,-0.457825141,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.244235678,-0.155180808,0.666848184,-0.161909743,0.239347117,-0.096015381,-0.072721501,0.091879133,1
46,0.148830904,0.183627765,1.526042806,-0.046894487,0.204868334,-0.35022811,-0.291762175,4.25037855,1.83023542,0.791907798,-0.296827265,0.415804609,0.684537909,-0.174908156,0.968907956,-0.30134485,-0.321100514,-0.347838112,1.356196383,-0.167874867,0.583139038,-0.118158666,-0.290177664,0.464787281,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.149476679,-0.197366029,-0.071380146,-0.111534108,-0.158436141,0.410458169,-0.155180808,1.285969875,-0.031766022,-0.103037206,0.003450577,0.39933649,0.809289114,1
47,0.247076383,-0.165053972,-0.199658435,-0.046894487,1.870264221,0.964484592,-0.138482509,-0.112933745,-0.107916958,-0.185206935,0.000873497,-0.001974941,0.684537909,0.004098093,-0.190093744,-0.30134485,1.300319055,-0.234869807,1.620913431,0.302928564,0.233375074,-0.118158666,2.107859929,-0.077419536,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,0.062111682,-0.127329481,-0.23843698,-0.197366029,-0.071380146,-0.111534108,-0.117363543,-0.32191122,-0.155180808,-0.317616605,0.370866117,-0.103037206,-0.109000164,-0.206129194,0.261748623,1
48,1.262279668,-0.165053972,1.407028927,-0.046894487,-0.464263943,3.26523182,-0.291762175,-0.262533024,-0.323267223,1.164141983,4.615235303,2.249392636,1.31569207,-0.174908156,-0.190093744,5.717122026,1.908351393,-0.347838112,1.023892004,-0.167874867,0.982869283,-0.118158666,1.108677599,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,0.743353346,-0.155180808,-0.121459237,-0.30832143,-0.103037206,-0.117352026,-0.226653454,-0.312179362,1
49,1.164034189,0.067400519,0.355739666,-0.046894487,-0.389915912,0.088009457,-0.16402912,0.435596943,1.220076338,0.776398041,0.943592576,0.497039522,1.54822255,3.494719943,-0.190093744,0.001394932,0.647247284,-0.310182011,0.877452786,-0.167874867,0.541500471,-0.118158666,2.707369328,0.600338985,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.277974891,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.273826361,-0.155180808,0.068568213,2.76632399,0.253321987,0.02204529,0.722593592,4.546417888,1
50,1.164034189,0.191376248,-0.040973263,-0.046894487,-0.464263943,0.8549252,-0.138482509,0.560263009,-0.323267223,1.365768832,1.638227686,0.218519821,2.312251271,-0.174908156,0.814374396,0.013504524,-0.321100514,0.141691211,1.040788837,-0.167874867,-0.124716604,-0.118158666,0.252235602,0.374419478,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.010574788,-0.20354849,-0.155180808,0.010946986,0.627086568,0.092610979,-0.041113702,-0.062459371,1.013792189,1
51,-0.342396492,1.322654774,-0.556700071,-0.046894487,2.390700435,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,1.599513336,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,0.145256697,-0.167874867,2.523496268,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.514250655,-0.155180808,-0.32987644,-0.30832143,-0.103037206,-0.076947921,-0.206129194,-0.412781681,1
52,2.048243501,0.113891418,1.605385391,-0.046894487,-0.464263943,2.315717091,1.573140425,2.455187206,0.968834363,0.187027249,-0.296827265,-0.210864717,-0.312021293,-0.174908156,-0.190093744,1.018600602,0.489609271,0.32997172,0.297328192,4.128206435,1.149423552,-0.118158666,4.934118521,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.107378772,-0.155180808,0.280663366,1.04191968,-0.103037206,-0.061063623,-0.113770022,-0.171995802,1
53,-0.145905533,-0.072072176,0.970644705,-0.046894487,-0.181741426,0.818405403,0.679009041,-0.262533024,-0.107916958,-0.371324027,-0.296827265,0.114074934,0.518444709,-0.174908156,0.273506936,-0.30134485,-0.321100514,-0.121901502,0.004449756,-0.050174009,-0.09140575,-0.118158666,0.252235602,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.03086267,-0.297743847,-0.197366029,-0.071380146,-0.111534108,0.005854251,-0.403285596,-0.155180808,-0.030736455,-0.019565048,-0.103037206,-0.10903168,-0.047066175,0.769707874,1
54,-0.342396492,0.811254893,-0.556700071,-0.046894487,-0.464263943,4.251266346,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,0.83358416,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,-0.936140605,-0.167874867,0.374946202,-0.118158666,-0.290177664,2.633614548,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,0.947700363,-0.197366029,-0.071380146,-0.111534108,-0.158436141,0.218118734,-0.155180808,-0.087131698,2.115605383,-0.103037206,-0.042815591,-0.180473868,-0.35340982,1
55,2.048243501,0.113891418,0.89130212,-0.046894487,-0.464263943,2.315717091,1.573140425,2.480120419,0.968834363,0.187027249,-0.296827265,-0.210864717,-0.312021293,-0.174908156,-0.190093744,1.030710193,0.489609271,0.32997172,0.30296047,4.147823245,1.157751265,-0.118158666,4.934118521,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.103679937,-0.155180808,0.283115333,1.045986672,-0.103037206,-0.060906041,-0.113770022,-0.176943457,1
56,-0.342396492,-0.165053972,-0.556700071,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,1.00649101,-0.321100514,-0.347838112,-0.327854623,-0.167874867,1.132768125,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.514250655,-0.155180808,1.482127243,-0.30832143,-0.103037206,-0.100585268,-0.113770022,-0.292388741,1
57,-0.342396492,-0.165053972,-0.556700071,-0.046894487,-0.464263943,-0.35022811,2.365085364,-0.262533024,-0.323267223,-0.371324027,-0.296827265,0.578274434,-0.312021293,-0.174908156,-0.190093744,-0.30134485,2.020949974,-0.347838112,1.125273001,-0.167874867,1.066146417,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,0.092106707,0.395662828,-0.155180808,0.424103441,-0.060234961,0.039040642,-0.05904657,0.035030867,-0.226420008,1
58,-0.342396492,-0.165053972,1.942591381,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,2.307417574,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,0.488825631,-0.167874867,3.539477307,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.514250655,-0.155180808,-0.32987644,-0.30832143,-0.103037206,-0.048835236,-0.226653454,-0.383095751,1
59,-0.342396492,0.183627765,0.335904019,-0.046894487,0.204868334,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.106419829,-0.312021293,-0.174908156,-0.190093744,0.243586758,-0.321100514,1.36551452,-0.17015085,-0.167874867,0.458223337,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.514250655,-0.155180808,1.510324865,-0.30832143,-0.103037206,-0.076096976,0.045292997,-0.137362217,1
60,-0.342396492,0.160382316,2.775688532,-0.046894487,0.160259515,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.141234792,-0.312021293,-0.174908156,-0.190093744,0.207257984,-0.321100514,1.233718164,0.246637694,-0.167874867,0.724710166,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,0.117404223,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.270127526,-0.155180808,0.490306553,-0.30832143,-0.103037206,-0.042689525,0.353156904,0.001172124,1
61,-0.342396492,0.292106528,-0.556700071,-0.046894487,-0.464263943,-0.35022811,1.215487871,-0.262533024,-0.323267223,0.543751676,-0.296827265,0.056049996,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,1.873871895,0.060772533,-0.167874867,-0.67434569,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,0.436350016,-0.155180808,-0.32987644,-0.30832143,-0.103037206,0.106982158,0.070948322,-0.056550518,1
62,0.410818849,-0.165053972,0.375575312,-0.046894487,-0.122263001,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,-0.312021293,0.511282464,-0.190093744,-0.02282425,0.19685296,-0.347838112,3.0627765,-0.167874867,0.899592149,-0.118158666,-0.290177664,0.306643626,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,0.404054081,-0.197366029,-0.071380146,-0.111534108,0.018176031,-0.355200737,-0.155180808,-0.11532932,-0.30832143,-0.103037206,-0.122835891,-0.211260259,-0.358357475,1
